1502668800.0,4261.48000000,4485.39000000,3850.00000000,4086.29000000,2843.43142600,1503273599999
1503273600.0,4069.13000000,4453.91000000,3400.00000000,4310.01000000,4599.39662900,1503878399999
1503878400.0,4310.01000000,4939.19000000,4124.54000000,4509.08000000,4753.84337600,1504483199999
1504483200.0,4505.00000000,4788.59000000,3603.00000000,4130.37000000,6382.78774500,1505087999999
1505088000.0,4153.62000000,4394.59000000,2817.00000000,3699.99000000,8106.70512700,1505692799999
1505692800.0,3690.00000000,4123.20000000,3505.55000000,3660.02000000,5908.32335000,1506297599999
1506297600.0,3660.02000000,4406.52000000,3653.69000000,4378.48000000,5782.30542400,1506902399999
1506902400.0,4400.00000000,4658.00000000,4110.00000000,4640.00000000,4708.27295600,1507507199999
1507507200.0,4640.00000000,5922.30000000,4550.00000000,5709.99000000,7913.92583700,1508111999999
1508112000.0,5710.00000000,6171.00000000,5037.95000000,5950.02000000,12157.76944700,1508716799999
1508716800.0,5975.00000000,6189.88000000,5286.98000000,6169.98000000,13133.99457000,1509321599999
1509321600.0,6133.01000000,7590.25000000,6030.00000000,7345.01000000,11663.20964800,1509926399999
1509926400.0,7345.10000000,7770.02000000,5325.01000000,5811.03000000,18916.31990000,1510531199999
1510531200.0,5839.94000000,8123.15000000,5699.99000000,8038.00000000,19791.10101100,1511135999999
1511136000.0,8057.11000000,9350.00000000,7801.00000000,9128.02000000,28921.85979200,1511740799999
1511740800.0,9128.00000000,11825.00000000,8520.00000000,11165.41000000,48427.94965000,1512345599999
1512345600.0,11165.41000000,17204.99000000,10802.00000000,14899.98000000,72469.97762700,1512950399999
1512950400.0,14946.26000000,19798.68000000,14666.56000000,18860.02000000,67851.48621500,1513555199999
1513555200.0,18860.04000000,19300.00000000,10961.00000000,13500.00000000,135385.44032200,1514159999999
1514160000.0,13500.00000000,16498.05000000,11750.00000000,13716.36000000,116522.75432100,1514764799999
1514764800.0,13715.65000000,17176.24000000,12750.00000000,16150.03000000,120239.39935900,1515369599999
1515369600.0,16218.85000000,16322.30000000,11400.00000000,13474.99000000,137537.90456500,1515974399999
1515974400.0,13477.98000000,14249.99000000,9035.00000000,11530.00000000,303127.50213700,1516579199999
1516579200.0,11530.00000000,12244.00000000,9900.24000000,11879.95000000,198030.05111700,1517183999999
1517184000.0,11879.95000000,11975.02000000,7930.00000000,8184.81000000,202016.40775900,1517788799999
1517788800.0,8179.99000000,9065.78000000,6000.01000000,8063.88000000,340794.29213100,1518393599999
1518393600.0,8063.82000000,11274.00000000,8053.00000000,10383.43000000,311863.06813700,1518998399999
1518998400.0,10375.01000000,11786.01000000,9274.80000000,9590.00000000,350623.13291100,1519603199999
1519603200.0,9590.00000000,11565.00000000,9350.00000000,11515.00000000,183970.99761400,1520207999999
1520208000.0,11515.00000000,11710.00000000,8329.00000000,9533.57000000,282035.22538200,1520812799999
1520812800.0,9533.57000000,9888.88000000,7322.00000000,8189.99000000,315835.15160600,1521417599999
1521417600.0,8189.00000000,9177.01000000,8088.40000000,8470.15000000,285211.53951100,1522022399999
1522022400.0,8470.14000000,8514.89000000,6430.00000000,6813.01000000,308729.49203100,1522627199999
1522627200.0,6813.01000000,7520.00000000,6500.00000000,7018.00000000,232320.07049900,1523231999999
