1502942400.0,4261.48000000,4328.69000000,4261.32000000,4315.32000000,70.41592500,1502949599999
1502949600.0,4330.29000000,4349.99000000,4287.41000000,4349.99000000,11.67294000,1502956799999
1502956800.0,4333.32000000,4445.78000000,4333.32000000,4444.00000000,11.73643000,1502963999999
1502964000.0,4441.10000000,4485.39000000,4399.81000000,4427.30000000,51.88345200,1502971199999
1502971200.0,4436.06000000,4459.00000000,4411.00000000,4459.00000000,54.34483400,1502978399999
1502978400.0,4459.00000000,4485.39000000,4333.42000000,4352.34000000,120.21716700,1502985599999
1502985600.0,4352.33000000,4354.84000000,4235.45000000,4289.24000000,127.12370300,1502992799999
1502992800.0,4289.24000000,4335.30000000,4200.74000000,4325.23000000,97.98601300,1502999999999
1503000000.0,4307.56000000,4369.69000000,4258.56000000,4333.55000000,110.74850800,1503007199999
1503007200.0,4333.55000000,4359.13000000,4280.82000000,4285.08000000,139.02140500,1503014399999
1503014400.0,4285.08000000,4340.62000000,4134.61000000,4243.59000000,158.12035700,1503021599999
1503021600.0,4251.95000000,4308.70000000,4234.00000000,4292.39000000,118.07268600,1503028799999
1503028800.0,4292.39000000,4340.62000000,4234.43000000,4313.56000000,114.96680100,1503035999999
1503036000.0,4313.56000000,4316.98000000,4247.75000000,4300.25000000,133.42222800,1503043199999
1503043200.0,4285.00000000,4327.25000000,4259.85000000,4304.15000000,120.48300500,1503050399999
1503050400.0,4304.15000000,4371.52000000,4296.04000000,4340.31000000,75.65712400,1503057599999
1503057600.0,4320.52000000,4340.31000000,4221.05000000,4293.09000000,61.65272400,1503064799999
1503064800.0,4293.09000000,4293.09000000,4193.70000000,4236.89000000,114.31666000,1503071999999
1503072000.0,4234.54000000,4283.79000000,4066.53000000,4193.35000000,107.73029000,1503079199999
1503079200.0,4171.17000000,4297.75000000,4015.70000000,4136.28000000,85.91668000,1503086399999
1503086400.0,4135.00000000,4135.00000000,3938.77000000,3975.69000000,34.70666800,1503093599999
1503093600.0,3996.92000000,4136.48000000,3938.77000000,4108.37000000,74.84304100,1503100799999
1503100800.0,4108.37000000,4184.69000000,4084.28000000,4148.53000000,70.14405400,1503107999999
1503108000.0,4148.53000000,4184.00000000,4103.52000000,4138.55000000,38.36639400,1503115199999
1503115200.0,4138.50000000,4156.00000000,4027.83000000,4077.00000000,29.86742600,1503122399999
1503122400.0,4077.00000000,4082.00000000,3933.21000000,4033.47000000,82.88465300,1503129599999
1503129600.0,4033.47000000,4082.25000000,3964.08000000,4068.20000000,23.19062800,1503136799999
1503136800.0,4054.00000000,4082.00000000,3850.00000000,3957.60000000,54.06541400,1503143999999
1503144000.0,3945.12000000,4100.00000000,3928.89000000,4039.84000000,34.93664800,1503151199999
1503151200.0,4066.00000000,4068.31000000,3964.67000000,3972.05000000,12.57893000,1503158399999
1503158400.0,4036.19000000,4049.69000000,3953.40000000,4027.37000000,7.15372500,1503165599999
1503165600.0,4013.69000000,4103.92000000,4013.69000000,4076.12000000,18.77133100,1503172799999
1503172800.0,4088.71000000,4149.99000000,4051.47000000,4074.23000000,6.93976400,1503179999999
1503180000.0,4090.00000000,4141.00000000,4090.00000000,4139.98000000,2.41079600,1503187199999
1503187200.0,4120.98000000,4139.98000000,4044.00000000,4082.53000000,3.40507500,1503194399999
1503194400.0,4096.33000000,4124.69000000,4082.62000000,4094.62000000,3.20620800,1503201599999
1503201600.0,4094.62000000,4142.16000000,4087.00000000,4117.41000000,11.55229900,1503208799999
1503208800.0,4117.41000000,4156.56000000,4081.19000000,4155.87000000,17.05161100,1503215999999
