1501545600.0,4261.48000000,4745.42000000,3400.00000000,4724.89000000,10015.64027200,1504223999999
1504224000.0,4689.89000000,4939.19000000,2817.00000000,4378.51000000,27634.18912000,1506815999999
1506816000.0,4378.49000000,6498.01000000,4110.00000000,6463.00000000,41626.38846300,1509494399999
1509494400.0,6463.00000000,11300.03000000,5325.01000000,9838.96000000,108487.97811900,1512086399999
1512086400.0,9837.00000000,19798.68000000,9380.00000000,13716.36000000,408476.65839900,1514764799999
1514764800.0,13715.65000000,17176.24000000,9035.00000000,10285.10000000,816675.56446700,1517443199999
1517443200.0,10285.10000000,11786.01000000,6000.01000000,10326.76000000,1243940.85531000,1519862399999
1519862400.0,10325.64000000,11710.00000000,6600.10000000,6923.91000000,1235326.31402000,1522540799999
1522540800.0,6922.00000000,9759.82000000,6430.00000000,9246.01000000,1110964.01558100,1525132799999
1525132800.0,9246.01000000,10020.00000000,7032.95000000,7485.01000000,914476.37788500,1527811199999
1527811200.0,7485.01000000,7786.69000000,5750.00000000,6390.07000000,942249.76594400,1530403199999
1530403200.0,6391.08000000,8491.77000000,6070.00000000,7730.93000000,1102510.43678600,1533081599999
1533081600.0,7735.67000000,7750.00000000,5880.00000000,7011.21000000,1408159.81655600,1535759999999
1535760000.0,7011.21000000,7410.00000000,6111.00000000,6626.57000000,1100653.42331500,1538351999999
1538352000.0,6626.57000000,7680.00000000,6205.00000000,6371.93000000,629922.08621900,1541030399999
1541030400.0,6369.52000000,6615.15000000,3652.66000000,4041.32000000,1210366.56456700,1543622399999
1543622400.0,4041.27000000,4312.99000000,3156.26000000,3702.90000000,1591229.61186200,1546300799999
1546300800.0,3701.23000000,4069.80000000,3349.92000000,3434.10000000,908244.14054000,1548979199999
1548979200.0,3434.10000000,4198.00000000,3373.10000000,3813.69000000,861783.98672700,1551398399999
1551398400.0,3814.26000000,4140.00000000,3670.69000000,4103.95000000,787190.48925000,1554076799999
1554076800.0,4102.44000000,5600.00000000,4067.00000000,5320.81000000,1126961.31510100,1556668799999
1556668800.0,5321.94000000,9074.26000000,5316.20000000,8555.00000000,1498410.02561700,1559347199999
1559347200.0,8555.00000000,13970.00000000,7444.58000000,10854.10000000,1689489.64732600,1561939199999
1561939200.0,10854.10000000,13147.08000000,9060.00000000,10080.53000000,1886176.06591500,1564617599999
1564617600.0,10080.53000000,12330.70000000,9320.00000000,9587.47000000,1201961.57631600,1567295999999
1567296000.0,9588.74000000,10905.87000000,7710.00000000,8289.34000000,1116856.47583600,1569887999999
1569888000.0,8289.97000000,10370.00000000,7300.00000000,9140.85000000,1446763.02404500,1572566399999
1572566400.0,9140.86000000,9513.68000000,6515.00000000,7541.89000000,1499118.77499500,1575158399999
1575158400.0,7540.63000000,7750.00000000,6435.00000000,7195.23000000,1307033.02038400,1577836799999
1577836800.0,7195.24000000,9578.00000000,6871.04000000,9352.89000000,1691323.13778200,1580515199999
1580515200.0,9351.71000000,10500.00000000,8445.00000000,8523.61000000,1609726.15456400,1583020799999
1583020800.0,8523.61000000,9188.00000000,3782.13000000,6410.44000000,3789768.91312500,1585699199999
1585699200.0,6412.14000000,9460.00000000,6150.11000000,8620.00000000,2528373.69112100,1588291199999
1588291200.0,8620.00000000,10067.00000000,8117.00000000,9448.27000000,2685340.07850800,1590969599999
1590969600.0,9448.27000000,10380.00000000,8833.00000000,9138.55000000,1504745.51792200,1593561599999
1593561600.0,9138.08000000,11444.00000000,8893.03000000,11335.46000000,1507827.21494000,1596239999999
1596240000.0,11335.46000000,12468.00000000,10518.50000000,11649.51000000,1891193.00712800,1598918399999
1598918400.0,11649.51000000,12050.85000000,9825.00000000,10776.59000000,1730389.16017900,1601510399999
1601510400.0,10776.59000000,14100.00000000,10374.00000000,13791.00000000,1592634.41994600,1604188799999
1604188800.0,13791.00000000,19863.16000000,13195.05000000,19695.87000000,2707064.91116500,1606780799999
1606780800.0,19695.87000000,29300.00000000,17572.33000000,28923.63000000,2495281.85621700,1609459199999
1609459200.0,28923.63000000,41950.00000000,28130.00000000,33092.98000000,3440864.75001900,1612137599999
1612137600.0,33092.97000000,58352.80000000,32296.16000000,45135.66000000,2518242.14851700,1614556799999
1614556800.0,45134.11000000,61844.00000000,44950.53000000,58740.55000000,2098808.02743200,1617235199999
1617235200.0,58739.46000000,64854.00000000,46930.00000000,57694.27000000,1993468.93800700,1619827199999
1619827200.0,57697.25000000,59500.00000000,30000.00000000,37253.81000000,3536245.25657300,1622505599999
1622505600.0,37253.82000000,41330.00000000,28805.00000000,35045.00000000,2901775.30592300,1625097599999
1625097600.0,35045.00000000,42448.00000000,29278.00000000,41461.83000000,1778463.26483700,1627775999999
1627776000.0,41461.84000000,50500.00000000,37332.70000000,47100.89000000,1635402.87424500,1630454399999
1630454400.0,47100.89000000,52920.00000000,39600.00000000,43824.10000000,1527799.51076800,1633046399999
1633046400.0,43820.01000000,67000.00000000,43283.03000000,61299.80000000,1565556.29262300,1635724799999
1635724800.0,61299.81000000,69000.00000000,53256.64000000,56950.56000000,1291900.10524800,1638316799999
1638316800.0,56950.56000000,59053.55000000,42000.30000000,46216.93000000,1233745.52431800,1640995199999
1640995200.0,46216.93000000,47990.00000000,32917.17000000,38466.90000000,1279407.46572100,1643673599999
1643673600.0,38466.90000000,45821.00000000,34322.28000000,43160.00000000,1253514.21906000,1646092799999
1646092800.0,43160.00000000,48189.84000000,37155.00000000,45510.34000000,1501398.79591000,1648771199999
1648771200.0,45510.35000000,47444.11000000,37578.20000000,37630.80000000,1267655.68178000,1651363199999
