1502928000.0,4261.48000000,4349.99000000,4261.32000000,4349.99000000,82.08886500,1502956799999
1502956800.0,4333.32000000,4485.39000000,4333.32000000,4352.34000000,238.18188300,1502985599999
1502985600.0,4352.33000000,4369.69000000,4200.74000000,4285.08000000,474.87962900,1503014399999
1503014400.0,4285.08000000,4340.62000000,4134.61000000,4300.25000000,524.58207200,1503043199999
1503043200.0,4285.00000000,4371.52000000,4193.70000000,4236.89000000,372.10951300,1503071999999
1503072000.0,4234.54000000,4297.75000000,3938.77000000,4108.37000000,303.19667900,1503100799999
1503100800.0,4108.37000000,4184.69000000,3933.21000000,4033.47000000,221.26252700,1503129599999
1503129600.0,4033.47000000,4100.00000000,3850.00000000,3972.05000000,124.77162000,1503158399999
1503158400.0,4036.19000000,4149.99000000,3953.40000000,4139.98000000,35.27561600,1503187199999
1503187200.0,4120.98000000,4156.56000000,4044.00000000,4155.87000000,35.21519300,1503215999999
1503216000.0,4155.87000000,4211.08000000,4032.62000000,4125.00000000,65.13320900,1503244799999
1503244800.0,4125.00000000,4185.94000000,4069.13000000,4086.29000000,366.73462000,1503273599999
1503273600.0,4069.13000000,4119.62000000,3953.40000000,4043.63000000,443.41327200,1503302399999
1503302400.0,4043.63000000,4088.12000000,3911.79000000,4022.00000000,122.64111000,1503331199999
1503331200.0,4005.99000000,4070.49000000,3918.80000000,4016.00000000,125.68867800,1503359999999
1503360000.0,4016.00000000,4016.00000000,3400.00000000,3798.08000000,281.90686500,1503388799999
1503388800.0,3798.08000000,3990.12000000,3750.08000000,3858.23000000,401.08965700,1503417599999
1503417600.0,3858.23000000,4104.82000000,3853.47000000,4040.00000000,283.68833600,1503446399999
1503446400.0,4040.00000000,4127.99000000,4013.89000000,4074.88000000,301.49798700,1503475199999
1503475200.0,4081.63000000,4265.80000000,4057.00000000,4197.05000000,372.38459100,1503503999999
1503504000.0,4226.94000000,4259.58000000,4069.80000000,4114.01000000,327.25398700,1503532799999
1503532800.0,4147.00000000,4204.55000000,4085.01000000,4153.32000000,246.69961000,1503561599999
1503561600.0,4153.80000000,4250.94000000,4136.33000000,4222.00000000,318.48383000,1503590399999
1503590400.0,4223.06000000,4371.68000000,4178.22000000,4316.01000000,222.23531300,1503619199999
1503619200.0,4316.01000000,4370.00000000,4267.50000000,4329.00000000,242.61406900,1503647999999
1503648000.0,4317.81000000,4422.29000000,4261.13000000,4394.36000000,238.63971600,1503676799999
1503676800.0,4394.36000000,4453.91000000,4247.48000000,4280.68000000,92.35895500,1503705599999
