1502928000.0,4261.48000000,4328.69000000,4261.32000000,4315.32000000,70.41592500,1502949599999
1502949600.0,4330.29000000,4485.39000000,4287.41000000,4427.30000000,75.29282200,1502971199999
1502971200.0,4436.06000000,4485.39000000,4235.45000000,4289.24000000,301.68570400,1502992799999
1502992800.0,4289.24000000,4369.69000000,4200.74000000,4285.08000000,347.75592600,1503014399999
1503014400.0,4285.08000000,4340.62000000,4134.61000000,4313.56000000,391.15984400,1503035999999
1503036000.0,4313.56000000,4371.52000000,4247.75000000,4340.31000000,329.56235700,1503057599999
1503057600.0,4320.52000000,4340.31000000,4066.53000000,4193.35000000,283.69967400,1503079199999
1503079200.0,4171.17000000,4297.75000000,3938.77000000,4108.37000000,195.46638900,1503100799999
1503100800.0,4108.37000000,4184.69000000,4027.83000000,4077.00000000,138.37787400,1503122399999
1503122400.0,4077.00000000,4082.25000000,3850.00000000,3957.60000000,160.14069500,1503143999999
1503144000.0,3945.12000000,4100.00000000,3928.89000000,4027.37000000,54.66930300,1503165599999
1503165600.0,4013.69000000,4149.99000000,4013.69000000,4139.98000000,28.12189100,1503187199999
1503187200.0,4120.98000000,4142.16000000,4044.00000000,4117.41000000,18.16358200,1503208799999
1503208800.0,4117.41000000,4211.08000000,4032.62000000,4106.53000000,53.07155400,1503230399999
1503230400.0,4106.53000000,4150.00000000,4063.35000000,4129.00000000,101.69690800,1503251999999
1503252000.0,4129.32000000,4185.94000000,4069.13000000,4086.29000000,294.15097800,1503273599999
1503273600.0,4069.13000000,4119.62000000,4011.02000000,4016.90000000,327.50921700,1503295199999
1503295200.0,4011.04000000,4088.12000000,3953.40000000,4023.11000000,194.78236900,1503316799999
1503316800.0,4023.11000000,4029.06000000,3911.79000000,4016.20000000,56.15186700,1503338399999
1503338400.0,3997.57000000,4070.49000000,3918.80000000,4016.00000000,113.29960700,1503359999999
1503360000.0,4016.00000000,4016.00000000,3400.00000000,3626.99000000,157.85077500,1503381599999
1503381600.0,3619.95000000,3920.31000000,3619.95000000,3866.48000000,345.78732600,1503403199999
1503403200.0,3866.48000000,3998.99000000,3786.81000000,3943.00000000,259.41732700,1503424799999
1503424800.0,3944.00000000,4104.82000000,3944.00000000,4040.00000000,203.62943000,1503446399999
1503446400.0,4040.00000000,4127.99000000,4013.89000000,4053.18000000,230.34723300,1503467999999
1503468000.0,4064.00000000,4242.32000000,4035.32000000,4237.99000000,206.17477600,1503489599999
1503489600.0,4205.98000000,4265.80000000,4150.65000000,4166.27000000,347.68081800,1503511199999
1503511200.0,4166.27000000,4191.71000000,4069.80000000,4114.01000000,216.93373800,1503532799999
1503532800.0,4147.00000000,4204.55000000,4085.01000000,4132.09000000,183.92649000,1503554399999
1503554400.0,4132.09000000,4250.94000000,4131.91000000,4202.00000000,234.25960800,1503575999999
1503576000.0,4211.78000000,4250.90000000,4136.33000000,4188.18000000,203.85559500,1503597599999
1503597600.0,4188.18000000,4371.68000000,4179.22000000,4316.01000000,165.37706000,1503619199999
1503619200.0,4316.01000000,4370.00000000,4281.04000000,4281.04000000,189.44936900,1503640799999
1503640800.0,4294.79000000,4361.28000000,4267.50000000,4361.27000000,127.59776000,1503662399999
1503662400.0,4361.27000000,4453.91000000,4261.13000000,4402.32000000,197.88538000,1503683999999
1503684000.0,4409.44000000,4449.44000000,4247.48000000,4280.68000000,58.68023100,1503705599999
1503705600.0,4280.71000000,4319.67000000,4228.99000000,4295.75000000,59.03580500,1503727199999
1503727200.0,4307.72000000,4319.70000000,4260.88000000,4288.72000000,47.46313200,1503748799999
1503748800.0,4288.72000000,4306.74000000,4212.41000000,4255.19000000,54.05327400,1503770399999
1503770400.0,4255.19000000,4367.00000000,4236.51000000,4337.44000000,67.55585700,1503791999999
1503792000.0,4332.51000000,4400.00000000,4293.42000000,4320.52000000,88.84730300,1503813599999
1503813600.0,4314.90000000,4352.34000000,4285.56000000,4323.37000000,78.74996600,1503835199999
1503835200.0,4340.00000000,4370.92000000,4285.54000000,4340.00000000,67.23962700,1503856799999
1503856800.0,4369.00000000,4386.79000000,4309.60000000,4310.01000000,115.85568900,1503878399999
1503878400.0,4310.01000000,4330.36000000,4124.54000000,4169.01000000,134.13982700,1503899999999
1503900000.0,4223.80000000,4365.40000000,4199.01000000,4308.00000000,155.27476000,1503921599999
1503921600.0,4309.00000000,4370.45000000,4271.03000000,4324.67000000,187.04085900,1503943199999
1503943200.0,4324.64000000,4399.82000000,4290.18000000,4386.69000000,127.38617000,1503964799999
1503964800.0,4353.65000000,4404.05000000,4314.35000000,4356.76000000,136.89264100,1503986399999
1503986400.0,4356.76000000,4417.61000000,4313.55000000,4368.50000000,158.47782100,1504007999999
1504008000.0,4368.50000000,4625.85000000,4347.59000000,4555.55000000,195.75552800,1504029599999
1504029600.0,4533.47000000,4624.99000000,4511.45000000,4587.48000000,112.41903800,1504051199999
