1553126400.0,4043.04000000,4069.32000000,3880.01000000,3980.64000000,35997.68211900,1553212799999
1553212800.0,3980.85000000,4008.00000000,3968.25000000,3986.93000000,20022.60631800,1553299199999
1553299200.0,3987.89000000,4018.83000000,3978.01000000,4006.01000000,17302.60431800,1553385599999
1553385600.0,4006.01000000,4006.02000000,3950.00000000,3992.18000000,17179.85064800,1553471999999
1553472000.0,3991.35000000,3999.30000000,3888.71000000,3936.12000000,33192.89021700,1553558399999
1553558400.0,3935.47000000,3958.98000000,3894.00000000,3948.55000000,29349.53762700,1553644799999
1553644800.0,3948.77000000,4048.00000000,3936.15000000,4038.05000000,32364.55585200,1553731199999
1553731200.0,4039.58000000,4039.70000000,4002.00000000,4027.81000000,20089.29387500,1553817599999
1553817600.0,4028.22000000,4123.71000000,4024.03000000,4103.25000000,30084.21744400,1553903999999
1553904000.0,4104.24000000,4140.00000000,4052.00000000,4106.97000000,19509.29260100,1553990399999
1553990400.0,4106.99000000,4116.12000000,4082.57000000,4103.95000000,13525.08743300,1554076799999
1554076800.0,4102.44000000,4158.70000000,4067.00000000,4144.56000000,25507.06764100,1554163199999
1554163200.0,4144.54000000,4897.99000000,4140.54000000,4857.29000000,105383.63926300,1554249599999
1554249600.0,4857.19000000,5275.01000000,4753.50000000,4932.60000000,109890.12574300,1554335999999
1554336000.0,4932.59000000,5039.08000000,4777.00000000,4898.66000000,61054.25416800,1554422399999
1554422400.0,4898.64000000,5028.22000000,4880.62000000,5004.95000000,39768.55280600,1554508799999
1554508800.0,5004.96000000,5205.00000000,4928.59000000,5043.89000000,41770.84231300,1554595199999
1554595200.0,5042.07000000,5234.00000000,5026.00000000,5170.27000000,37615.48680400,1554681599999
1554681600.0,5170.27000000,5305.00000000,5039.00000000,5236.90000000,50178.43078200,1554767999999
1554768000.0,5238.38000000,5238.40000000,5076.68000000,5150.00000000,34067.01231100,1554854399999
1554854400.0,5150.00000000,5422.00000000,5135.00000000,5308.25000000,40073.62047100,1554940799999
1554940800.0,5307.86000000,5332.67000000,4927.00000000,5017.37000000,54696.60068600,1555027199999
1555027200.0,5017.37000000,5080.58000000,4861.22000000,5048.01000000,33276.67861400,1555113599999
1555113600.0,5047.00000000,5099.00000000,5004.00000000,5045.22000000,17292.45680200,1555199999999
1555200000.0,5047.45000000,5152.99000000,5000.00000000,5131.30000000,18281.60773900,1555286399999
1555286400.0,5131.28000000,5167.38000000,4950.00000000,5024.95000000,29057.19158100,1555372799999
1555372800.0,5024.95000000,5197.72000000,5003.94000000,5173.72000000,24242.22949300,1555459199999
1555459200.0,5173.72000000,5230.40000000,5146.80000000,5202.82000000,23307.53613400,1555545599999
1555545600.0,5202.41000000,5287.00000000,5198.80000000,5258.44000000,22619.23900100,1555631999999
1555632000.0,5258.44000000,5320.00000000,5175.00000000,5258.68000000,24611.23632300,1555718399999
1555718400.0,5258.68000000,5333.42000000,5230.10000000,5291.73000000,19168.90827400,1555804799999
1555804800.0,5292.91000000,5314.35000000,5165.00000000,5256.14000000,25549.57093900,1555891199999
1555891200.0,5257.41000000,5400.00000000,5208.35000000,5357.14000000,29563.85230900,1555977599999
1555977600.0,5357.14000000,5600.00000000,5332.41000000,5493.31000000,41262.10391700,1556063999999
1556064000.0,5490.91000000,5582.20000000,5333.35000000,5415.00000000,48224.15241300,1556150399999
1556150400.0,5415.00000000,5491.84000000,5102.00000000,5219.90000000,49636.08994800,1556236799999
1556236800.0,5220.47000000,5510.00000000,5161.62000000,5314.10000000,48912.29451300,1556323199999
1556323200.0,5315.00000000,5342.50000000,5257.67000000,5295.69000000,15422.89693500,1556409599999
1556409600.0,5295.69000000,5340.00000000,5259.48000000,5307.52000000,14371.43386900,1556495999999
1556496000.0,5309.81000000,5332.00000000,5178.80000000,5238.14000000,19918.13507900,1556582399999
1556582400.0,5238.14000000,5339.98000000,5192.15000000,5320.81000000,22238.06823000,1556668799999
1556668800.0,5321.94000000,5402.00000000,5316.20000000,5383.20000000,17217.47321600,1556755199999
1556755200.0,5383.20000000,5538.00000000,5370.00000000,5492.87000000,22795.78783500,1556841599999
1556841600.0,5494.81000000,5844.00000000,5477.57000000,5772.69000000,46297.17284900,1556927999999
1556928000.0,5770.62000000,5900.00000000,5587.45000000,5829.45000000,39682.40899100,1557014399999
1557014400.0,5829.83000000,5839.90000000,5696.00000000,5775.62000000,23822.54377500,1557100799999
1557100800.0,5773.18000000,5805.00000000,5619.14000000,5747.79000000,25256.59632500,1557187199999
1557187200.0,5749.92000000,6028.41000000,5747.74000000,5846.34000000,39905.06442200,1557273599999
1557273600.0,5846.34000000,6014.72000000,5772.20000000,5987.29000000,23074.18690700,1557359999999
1557360000.0,5986.66000000,6224.55000000,5983.71000000,6209.18000000,27453.01143600,1557446399999
1557446400.0,6209.95000000,6468.92000000,6172.00000000,6373.33000000,36623.61079000,1557532799999
1557532800.0,6375.16000000,7343.99000000,6372.85000000,7076.22000000,74022.42439300,1557619199999
1557619200.0,7076.24000000,7521.78000000,6750.00000000,6967.31000000,86948.97533900,1557705599999
1557705600.0,6968.24000000,8100.00000000,6870.00000000,7790.71000000,85804.73533300,1557791999999
1557792000.0,7795.62000000,8366.00000000,7599.56000000,7947.56000000,76583.72260300,1557878399999
1557878400.0,7945.26000000,8249.00000000,7850.00000000,8169.87000000,37884.32721100,1557964799999
1557964800.0,8169.08000000,8320.00000000,7705.00000000,7866.59000000,69630.51399600,1558051199999
1558051200.0,7868.67000000,7925.00000000,6913.00000000,7355.26000000,88752.00815900,1558137599999
1558137600.0,7355.28000000,7458.00000000,7156.61000000,7257.45000000,37054.94477900,1558223999999
1558224000.0,7257.32000000,8275.09000000,7243.08000000,8148.48000000,65577.44205800,1558310399999
1558310400.0,8147.94000000,8156.03000000,7553.00000000,7938.15000000,65859.20856400,1558396799999
1558396800.0,7937.16000000,8042.32000000,7771.00000000,7904.87000000,52301.75224700,1558483199999
1558483200.0,7904.48000000,8016.00000000,7465.00000000,7628.43000000,49136.99458900,1558569599999
1558569600.0,7627.80000000,7940.98000000,7461.00000000,7851.51000000,49648.18470100,1558655999999
1558656000.0,7849.95000000,8130.00000000,7766.00000000,7964.87000000,46664.78532500,1558742399999
1558742400.0,7964.52000000,8091.80000000,7908.34000000,8025.41000000,28414.32881700,1558828799999
1558828800.0,8023.00000000,8740.00000000,7833.42000000,8614.43000000,49652.14456700,1558915199999
1558915200.0,8612.54000000,8908.32000000,8589.00000000,8756.32000000,51886.76879300,1559001599999
1559001600.0,8752.52000000,8798.49000000,8510.63000000,8715.64000000,31470.55153400,1559087999999
1559088000.0,8716.87000000,8750.00000000,8406.60000000,8645.68000000,33880.86592200,1559174399999
1559174400.0,8646.50000000,9074.26000000,8005.00000000,8269.54000000,70379.99852100,1559260799999
1559260800.0,8267.10000000,8594.00000000,8108.50000000,8555.00000000,44727.49162000,1559347199999
1559347200.0,8555.00000000,8626.00000000,8442.36000000,8544.07000000,31868.23415700,1559433599999
1559433600.0,8545.10000000,8814.78000000,8524.00000000,8725.98000000,27835.13326500,1559519999999
1559520000.0,8726.00000000,8800.95000000,8080.80000000,8115.82000000,45692.96510400,1559606399999
1559606400.0,8115.66000000,8115.66000000,7481.02000000,7687.03000000,74143.94894100,1559692799999
1559692800.0,7687.04000000,7896.70000000,7572.78000000,7776.50000000,48679.65645500,1559779199999
1559779200.0,7778.08000000,7868.13000000,7444.58000000,7786.70000000,36624.11874700,1559865599999
1559865600.0,7787.57000000,8100.00000000,7737.49000000,7980.53000000,33942.22565800,1559951999999
1559952000.0,7978.94000000,8044.65000000,7751.00000000,7893.62000000,22657.32963400,1560038399999
1560038400.0,7895.28000000,7935.00000000,7506.66000000,7628.13000000,31568.46515700,1560124799999
1560124800.0,7627.57000000,8020.00000000,7511.00000000,7982.75000000,36756.07846800,1560211199999
1560211200.0,7981.00000000,8010.00000000,7692.23000000,7884.90000000,30334.99942700,1560297599999
1560297600.0,7884.90000000,8200.00000000,7788.99000000,8127.64000000,41597.08262200,1560383999999
1560384000.0,8127.64000000,8309.82000000,8010.03000000,8218.54000000,30467.76434100,1560470399999
1560470400.0,8216.44000000,8684.41000000,8144.32000000,8650.00000000,39835.24625500,1560556799999
1560556800.0,8650.88000000,8864.99000000,8567.63000000,8808.70000000,31791.63603900,1560643199999
